site_code,msmt_date,wlm_rpe,wlm_gse,gwe,gse_gwe,wlm_qa_desc,wlm_mthd_desc,wlm_acc_desc
366341N1197543W001,1976-08-10T00:00:00,285.7,285.7,250.2,35.5,Good,Unknown,Unknown
366341N1197543W001,1951-04-01T00:00:00,285.7,285.7,263.7,22.0,Good,Unknown,Unknown
366341N1197543W001,1951-03-01T00:00:00,285.7,285.7,263.5,22.2,Good,Unknown,Unknown
366341N1197543W001,1951-02-01T00:00:00,285.7,285.7,263.3,22.4,Good,Unknown,Unknown
366341N1197543W001,1951-01-01T00:00:00,285.7,285.7,263.2,22.5,Good,Unknown,Unknown
366341N1197543W001,1950-12-01T00:00:00,285.7,285.7,263.0,22.7,Good,Unknown,Unknown
366341N1197543W001,1950-11-01T00:00:00,285.7,285.7,263.5,22.2,Good,Unknown,Unknown
366341N1197543W001,1950-09-01T00:00:00,285.7,285.7,265.1,20.6,Good,Unknown,Unknown
366341N1197543W001,1950-08-01T00:00:00,285.7,285.7,265.6,20.1,Good,Unknown,Unknown
366341N1197543W001,1950-07-01T00:00:00,285.7,285.7,265.6,20.1,Good,Unknown,Unknown
366341N1197543W001,1950-06-01T00:00:00,285.7,285.7,264.8,20.9,Good,Unknown,Unknown
366341N1197543W001,1950-05-01T00:00:00,285.7,285.7,263.2,22.5,Good,Unknown,Unknown
366341N1197543W001,1950-03-01T00:00:00,285.7,285.7,263.3,22.4,Good,Unknown,Unknown
366341N1197543W001,1950-02-01T00:00:00,285.7,285.7,263.2,22.5,Good,Unknown,Unknown
366341N1197543W001,1950-01-01T00:00:00,285.7,285.7,263.6,22.1,Good,Unknown,Unknown
366341N1197543W001,1949-12-01T00:00:00,285.7,285.7,264.1,21.6,Good,Unknown,Unknown
366341N1197543W001,1949-11-01T00:00:00,285.7,285.7,264.7,21.0,Good,Unknown,Unknown
366341N1197543W001,1949-10-01T00:00:00,285.7,285.7,265.3,20.4,Good,Unknown,Unknown
366341N1197543W001,1949-09-01T00:00:00,285.7,285.7,265.8,19.9,Good,Unknown,Unknown
366341N1197543W001,1949-08-01T00:00:00,285.7,285.7,266.9,18.8,Good,Unknown,Unknown
366341N1197543W001,1949-07-01T00:00:00,285.7,285.7,267.4,18.3,Good,Unknown,Unknown
366341N1197543W001,1949-06-01T00:00:00,285.7,285.7,266.7,19.0,Good,Unknown,Unknown
366341N1197543W001,1949-05-01T00:00:00,285.7,285.7,266.2,19.5,Good,Unknown,Unknown
366341N1197543W001,1949-04-01T00:00:00,285.7,285.7,266.1,19.6,Good,Unknown,Unknown
366341N1197543W001,1949-03-01T00:00:00,285.7,285.7,266.3,19.4,Good,Unknown,Unknown
366341N1197543W001,1949-02-01T00:00:00,285.7,285.7,266.7,19.0,Good,Unknown,Unknown
366341N1197543W001,1949-01-01T00:00:00,285.7,285.7,267.1,18.6,Good,Unknown,Unknown
366341N1197543W001,1948-12-01T00:00:00,285.7,285.7,267.6,18.1,Good,Unknown,Unknown
366341N1197543W001,1948-11-01T00:00:00,285.7,285.7,268.2,17.5,Good,Unknown,Unknown
366341N1197543W001,1948-10-01T00:00:00,285.7,285.7,268.9,16.8,Good,Unknown,Unknown
366341N1197543W001,1948-09-01T00:00:00,285.7,285.7,268.8,16.9,Good,Unknown,Unknown
366341N1197543W001,1948-08-01T00:00:00,285.7,285.7,270.4,15.3,Good,Unknown,Unknown
366341N1197543W001,1948-07-01T00:00:00,285.7,285.7,270.5,15.2,Good,Unknown,Unknown
366341N1197543W001,1948-06-01T00:00:00,285.7,285.7,270.1,15.6,Good,Unknown,Unknown
366341N1197543W001,1948-05-01T00:00:00,285.7,285.7,269.0,16.7,Good,Unknown,Unknown
366341N1197543W001,1948-04-01T00:00:00,285.7,285.7,268.7,17.0,Good,Unknown,Unknown
366341N1197543W001,1948-03-01T00:00:00,285.7,285.7,268.7,17.0,Good,Unknown,Unknown
366341N1197543W001,1948-02-01T00:00:00,285.7,285.7,269.7,16.0,Good,Unknown,Unknown
366341N1197543W001,1947-12-01T00:00:00,285.7,285.7,270.6,15.1,Good,Unknown,Unknown
366341N1197543W001,1947-11-01T00:00:00,285.7,285.7,271.0,14.7,Good,Unknown,Unknown
366341N1197543W001,1947-10-01T00:00:00,285.7,285.7,271.5,14.2,Good,Unknown,Unknown
366341N1197543W001,1947-08-01T00:00:00,285.7,285.7,272.8,12.9,Good,Unknown,Unknown
366341N1197543W001,1947-06-01T00:00:00,285.7,285.7,273.3,12.4,Good,Unknown,Unknown
366341N1197543W001,1947-04-01T00:00:00,285.7,285.7,272.2,13.5,Good,Unknown,Unknown
366341N1197543W001,1947-02-01T00:00:00,285.7,285.7,272.3,13.4,Good,Unknown,Unknown
366341N1197543W001,1946-12-01T00:00:00,285.7,285.7,273.0,12.7,Good,Unknown,Unknown
366341N1197543W001,1946-11-01T00:00:00,285.7,285.7,273.3,12.4,Good,Unknown,Unknown
366341N1197543W001,1946-09-01T00:00:00,285.7,285.7,274.0,11.7,Good,Unknown,Unknown
366341N1197543W001,1946-08-01T00:00:00,285.7,285.7,275.4,10.3,Good,Unknown,Unknown
366341N1197543W001,1946-07-01T00:00:00,285.7,285.7,275.8,9.9,Good,Unknown,Unknown
366341N1197543W001,1946-06-01T00:00:00,285.7,285.7,276.0,9.7,Good,Unknown,Unknown
366341N1197904W001,2011-03-01T08:30:00,275.39,275.39,199.39,76.0,Good,Unknown,Unknown
366341N1197904W001,2009-02-16T00:00:00,275.39,275.39,199.69,75.7,Good,Unknown,Unknown
366341N1197904W001,2008-02-13T00:00:00,275.39,275.39,205.69,69.7,Good,Unknown,Unknown
366341N1197904W001,2007-04-05T00:00:00,275.39,275.39,204.79,70.6,Good,Unknown,Unknown
366341N1197904W001,2006-01-11T00:00:00,275.39,275.39,209.79,65.6,Good,Unknown,Unknown
366341N1197904W001,2005-02-01T00:00:00,275.39,275.39,209.19,66.2,Good,Unknown,Unknown
366341N1197904W001,2002-10-04T00:00:00,275.39,275.39,219.79,55.6,Good,Unknown,Unknown
366341N1197904W001,2002-01-12T00:00:00,275.39,275.39,216.99,58.4,Good,Unknown,Unknown
366341N1197904W001,2001-02-12T00:00:00,275.39,275.39,220.49,54.9,Good,Unknown,Unknown
366341N1197904W001,2000-01-07T00:00:00,275.39,275.39,218.39,57.0,Good,Unknown,Unknown
366341N1197904W001,1999-10-06T00:00:00,275.39,275.39,218.59,56.8,Good,Unknown,Unknown
366341N1197904W001,1999-01-12T00:00:00,275.39,275.39,219.69,55.7,Good,Unknown,Unknown
366341N1197904W001,1998-10-01T00:00:00,275.39,275.39,217.29,58.1,Good,Unknown,Unknown
366341N1197904W001,1998-01-12T00:00:00,275.69,275.69,218.59,57.1,Good,Unknown,Unknown
366341N1197904W001,1997-10-04T00:00:00,275.69,275.69,217.49,58.2,Good,Unknown,Unknown
366341N1197904W001,1997-01-03T00:00:00,275.69,275.69,217.09,58.6,Good,Unknown,Unknown
366341N1197904W001,1996-11-11T00:00:00,275.69,275.69,216.69,59.0,Good,Unknown,Unknown
366341N1197904W001,1996-02-06T00:00:00,275.69,275.69,215.39,60.3,Good,Unknown,Unknown
366341N1197904W001,1995-10-01T00:00:00,275.69,275.69,213.89,61.8,Good,Unknown,Unknown
366341N1197904W001,1995-01-27T00:00:00,275.69,275.69,212.29,63.4,Good,Unknown,Unknown
366341N1197904W001,1994-10-06T00:00:00,275.69,275.69,211.29,64.4,Good,Unknown,Unknown
366341N1197904W001,1994-01-26T00:00:00,275.69,275.69,216.69,59.0,Good,Unknown,Unknown
366341N1197904W001,1993-10-05T00:00:00,275.69,275.69,215.29,60.4,Good,Unknown,Unknown
366341N1197904W001,1993-01-27T00:00:00,275.69,275.69,214.19,61.5,Good,Unknown,Unknown
366341N1197904W001,1992-10-06T00:00:00,275.69,275.69,212.09,63.6,Good,Unknown,Unknown
366341N1197904W001,1992-01-30T00:00:00,275.69,275.69,217.49,58.2,Good,Unknown,Unknown
366341N1197904W001,1991-10-03T00:00:00,275.69,275.69,216.69,59.0,Good,Unknown,Unknown
366341N1197904W001,1991-02-04T00:00:00,275.69,275.69,220.59,55.1,Good,Unknown,Unknown
366341N1197904W001,1990-10-03T00:00:00,275.69,275.69,220.99,54.7,Good,Unknown,Unknown
366341N1197904W001,1990-01-29T00:00:00,275.69,275.69,225.89,49.8,Good,Unknown,Unknown
366341N1197904W001,1989-10-02T00:00:00,275.69,275.69,226.59,49.1,Good,Unknown,Unknown
366341N1197904W001,1989-02-03T00:00:00,275.69,275.69,231.99,43.7,Good,Unknown,Unknown
366341N1197904W001,1988-10-12T00:00:00,275.69,275.69,227.09,48.6,Good,Unknown,Unknown
366341N1197904W001,1988-03-01T00:00:00,275.69,275.69,228.39,47.3,Good,Unknown,Unknown
366341N1197904W001,1987-10-10T00:00:00,275.69,275.69,232.29,43.4,Good,Unknown,Unknown
366341N1197904W001,1987-02-02T00:00:00,275.69,275.69,236.49,39.2,Good,Unknown,Unknown
366341N1197904W001,1986-09-01T00:00:00,275.69,275.69,232.69,43.0,Good,Unknown,Unknown
366341N1197904W001,1986-02-03T00:00:00,275.69,275.69,231.09,44.6,Good,Unknown,Unknown
366341N1197904W001,1985-10-01T00:00:00,275.69,275.69,234.49,41.2,Good,Unknown,Unknown
366341N1197904W001,1985-02-01T00:00:00,275.69,275.69,234.89,40.8,Good,Unknown,Unknown
366341N1197904W001,1984-10-01T00:00:00,275.69,275.69,234.59,41.1,Good,Unknown,Unknown
366341N1197904W001,1984-01-30T00:00:00,275.69,275.69,233.69,42.0,Good,Unknown,Unknown
366341N1197904W001,1983-10-01T00:00:00,275.69,275.69,233.19,42.5,Good,Unknown,Unknown
366341N1197904W001,1983-02-01T00:00:00,275.69,275.69,231.09,44.6,Good,Unknown,Unknown
366341N1197904W001,1982-10-01T00:00:00,275.69,275.69,231.29,44.4,Good,Unknown,Unknown
366341N1197904W001,1982-02-01T00:00:00,275.69,275.69,227.49,48.2,Good,Unknown,Unknown
366341N1197904W001,1981-10-20T00:00:00,275.69,275.69,227.89,47.8,Good,Unknown,Unknown
366341N1197904W001,1981-02-12T00:00:00,275.69,275.69,226.09,49.6,Good,Unknown,Unknown
366341N1197904W001,1980-10-01T00:00:00,275.69,275.69,228.39,47.3,Good,Unknown,Unknown
366341N1197904W001,1980-02-05T00:00:00,275.69,275.69,226.59,49.1,Good,Unknown,Unknown
366341N1197904W001,1979-10-01T00:00:00,275.69,275.69,225.39,50.3,Good,Unknown,Unknown
366341N1197904W001,1979-02-01T00:00:00,275.69,275.69,227.59,48.1,Good,Unknown,Unknown
366341N1197904W001,1978-10-04T00:00:00,275.69,275.69,223.09,52.6,Good,Unknown,Unknown
366341N1197904W001,1978-01-31T00:00:00,275.69,275.69,218.09,57.6,Good,Unknown,Unknown
366341N1197904W001,1977-10-01T00:00:00,275.69,275.69,214.89,60.8,Good,Unknown,Unknown
366341N1197904W001,1977-06-01T00:00:00,275.69,275.69,224.89,50.8,Good,Unknown,Unknown
366341N1197904W001,1977-02-02T00:00:00,275.69,275.69,227.89,47.8,Good,Unknown,Unknown
366341N1197904W001,1976-10-04T00:00:00,275.69,275.69,231.29,44.4,Good,Unknown,Unknown
366341N1197904W001,1976-08-10T00:00:00,275.69,275.69,231.69,44.0,Good,Unknown,Unknown
366341N1197904W001,1976-02-09T00:00:00,275.69,275.69,234.49,41.2,Good,Unknown,Unknown
366341N1197904W001,1975-10-01T00:00:00,275.69,275.69,237.89,37.8,Good,Unknown,Unknown
366341N1197904W001,1975-02-03T00:00:00,275.69,275.69,237.49,38.2,Good,Unknown,Unknown
366341N1197904W001,1974-03-01T00:00:00,275.69,275.69,237.79,37.9,Good,Unknown,Unknown
366341N1197904W001,1973-11-01T00:00:00,275.69,275.69,236.59,39.1,Good,Unknown,Unknown
366341N1197904W001,1973-03-01T00:00:00,275.69,275.69,235.39,40.3,Good,Unknown,Unknown
366341N1197904W001,1972-10-06T00:00:00,275.69,275.69,235.39,40.3,Good,Unknown,Unknown
366341N1197904W001,1972-03-01T00:00:00,275.69,275.69,239.59,36.1,Good,Unknown,Unknown
366341N1197904W001,1971-03-01T00:00:00,275.69,275.69,238.29,37.4,Good,Unknown,Unknown
366341N1197904W001,1970-10-02T00:00:00,275.69,275.69,240.29,35.4,Good,Unknown,Unknown
366341N1197904W001,1970-03-01T00:00:00,275.69,275.69,238.29,37.4,Good,Unknown,Unknown
366341N1197904W001,1969-03-01T00:00:00,275.69,275.69,231.89,43.8,Good,Unknown,Unknown
366341N1197904W001,1968-03-01T00:00:00,275.69,275.69,233.69,42.0,Good,Unknown,Unknown
366341N1197904W001,1967-03-01T00:00:00,275.69,275.69,229.59,46.1,Good,Unknown,Unknown
366341N1197904W001,1966-03-02T00:00:00,275.69,275.69,231.09,44.6,Good,Unknown,Unknown
366341N1197904W001,1965-03-01T00:00:00,275.69,275.69,229.29,46.4,Good,Unknown,Unknown
366341N1197904W001,1964-03-01T00:00:00,275.69,275.69,232.69,43.0,Good,Unknown,Unknown
366341N1197904W001,1963-03-01T00:00:00,275.69,275.69,231.49,44.2,Good,Unknown,Unknown
366341N1197904W001,1962-02-01T00:00:00,275.69,275.69,231.69,44.0,Good,Unknown,Unknown
366341N1197904W001,1961-10-01T00:00:00,275.69,275.69,232.09,43.6,Good,Unknown,Unknown
366341N1197904W001,1961-02-01T00:00:00,275.69,275.69,237.39,38.3,Good,Unknown,Unknown
366341N1197904W001,1960-11-01T00:00:00,275.69,275.69,238.09,37.6,Good,Unknown,Unknown
366341N1197904W001,1960-03-01T00:00:00,275.69,275.69,241.69,34.0,Good,Unknown,Unknown
366341N1197904W001,1959-10-01T00:00:00,275.69,275.69,243.49,32.2,Good,Unknown,Unknown
366341N1197904W001,1959-02-01T00:00:00,275.69,275.69,246.29,29.4,Good,Unknown,Unknown
366341N1197904W001,1958-10-01T00:00:00,275.69,275.69,247.49,28.2,Good,Unknown,Unknown
366341N1197904W001,1958-03-01T00:00:00,275.69,275.69,243.69,32.0,Good,Unknown,Unknown
366341N1197904W001,1958-02-01T00:00:00,275.69,275.69,243.99,31.7,Good,Unknown,Unknown
366341N1197904W001,1958-01-01T00:00:00,275.69,275.69,244.29,31.4,Good,Unknown,Unknown
366341N1197904W001,1957-12-01T00:00:00,275.69,275.69,,,Missing,,
366341N1197904W001,1957-11-01T00:00:00,275.69,275.69,244.59,31.1,Good,Unknown,Unknown
366341N1197904W001,1957-10-01T00:00:00,275.69,275.69,244.99,30.7,Good,Unknown,Unknown
366341N1197904W001,1957-09-01T00:00:00,275.69,275.69,244.89,30.8,Good,Unknown,Unknown
366341N1197904W001,1957-08-01T00:00:00,275.69,275.69,244.79,30.9,Good,Unknown,Unknown
366341N1197904W001,1957-07-01T00:00:00,275.69,275.69,244.49,31.2,Good,Unknown,Unknown
366341N1197904W001,1957-06-01T00:00:00,275.69,275.69,244.79,30.9,Good,Unknown,Unknown
366341N1197904W001,1957-05-01T00:00:00,275.69,275.69,244.79,30.9,Good,Unknown,Unknown
366341N1197904W001,1957-04-01T00:00:00,275.69,275.69,245.19,30.5,Good,Unknown,Unknown
366341N1197904W001,1957-03-01T00:00:00,275.69,275.69,245.89,29.8,Good,Unknown,Unknown
366341N1197904W001,1957-02-01T00:00:00,275.69,275.69,246.19,29.5,Good,Unknown,Unknown
366341N1197904W001,1957-01-01T00:00:00,275.69,275.69,246.39,29.3,Good,Unknown,Unknown
366341N1197904W001,1956-12-01T00:00:00,275.69,275.69,246.59,29.1,Good,Unknown,Unknown
366341N1197904W001,1956-11-01T00:00:00,275.69,275.69,246.79,28.9,Good,Unknown,Unknown
366341N1197904W001,1956-10-01T00:00:00,275.69,275.69,246.69,29.0,Good,Unknown,Unknown
366341N1197904W001,1956-09-01T00:00:00,275.69,275.69,246.19,29.5,Good,Unknown,Unknown
366341N1197904W001,1956-08-01T00:00:00,275.69,275.69,245.49,30.2,Good,Unknown,Unknown
366341N1197904W001,1956-07-01T00:00:00,275.69,275.69,245.09,30.6,Good,Unknown,Unknown
366341N1197904W001,1956-06-01T00:00:00,275.69,275.69,244.49,31.2,Good,Unknown,Unknown
366341N1197904W001,1956-05-01T00:00:00,275.69,275.69,243.79,31.9,Good,Unknown,Unknown
366341N1197904W001,1956-04-01T00:00:00,275.69,275.69,243.29,32.4,Good,Unknown,Unknown
366341N1197904W001,1956-03-01T00:00:00,275.69,275.69,243.29,32.4,Good,Unknown,Unknown
366341N1197904W001,1956-01-01T00:00:00,275.69,275.69,243.49,32.2,Good,Unknown,Unknown
366341N1197904W001,1955-11-01T00:00:00,275.69,275.69,243.99,31.7,Good,Unknown,Unknown
366341N1197904W001,1955-10-01T00:00:00,275.69,275.69,244.29,31.4,Good,Unknown,Unknown
366341N1197904W001,1955-08-01T00:00:00,275.69,275.69,244.49,31.2,Good,Unknown,Unknown
366341N1197904W001,1955-07-01T00:00:00,275.69,275.69,245.19,30.5,Good,Unknown,Unknown
366341N1197904W001,1955-05-01T00:00:00,275.69,275.69,245.19,30.5,Good,Unknown,Unknown
366341N1197904W001,1955-03-01T00:00:00,275.69,275.69,245.89,29.8,Good,Unknown,Unknown
366341N1197904W001,1955-01-01T00:00:00,275.69,275.69,246.39,29.3,Good,Unknown,Unknown
366341N1197904W001,1954-12-01T00:00:00,275.69,275.69,246.59,29.1,Good,Unknown,Unknown
366341N1197904W001,1954-11-01T00:00:00,275.69,275.69,247.09,28.6,Good,Unknown,Unknown
366341N1197904W001,1954-10-01T00:00:00,275.69,275.69,247.59,28.1,Good,Unknown,Unknown
366341N1197904W001,1954-08-01T00:00:00,275.69,275.69,248.59,27.1,Good,Unknown,Unknown
366341N1197904W001,1954-06-01T00:00:00,275.69,275.69,248.69,27.0,Good,Unknown,Unknown
366341N1197904W001,1954-03-01T00:00:00,275.69,275.69,247.99,27.7,Good,Unknown,Unknown
366341N1197904W001,1954-01-01T00:00:00,275.69,275.69,248.59,27.1,Good,Unknown,Unknown
366341N1197904W001,1953-12-01T00:00:00,275.69,275.69,248.79,26.9,Good,Unknown,Unknown
366341N1197904W001,1953-11-01T00:00:00,275.69,275.69,248.99,26.7,Good,Unknown,Unknown
366341N1197904W001,1953-09-01T00:00:00,275.69,275.69,250.09,25.6,Good,Unknown,Unknown
366341N1197904W001,1953-08-01T00:00:00,275.69,275.69,250.79,24.9,Good,Unknown,Unknown
366341N1197904W001,1953-07-01T00:00:00,275.69,275.69,251.19,24.5,Good,Unknown,Unknown
366341N1197904W001,1953-05-01T00:00:00,275.69,275.69,249.69,26.0,Good,Unknown,Unknown
366341N1197904W001,1953-04-01T00:00:00,275.69,275.69,249.79,25.9,Good,Unknown,Unknown
366341N1197904W001,1953-03-01T00:00:00,275.69,275.69,250.49,25.2,Good,Unknown,Unknown
366341N1197904W001,1953-01-01T00:00:00,275.69,275.69,250.69,25.0,Good,Unknown,Unknown
366341N1197904W001,1952-12-01T00:00:00,275.69,275.69,250.99,24.7,Good,Unknown,Unknown
366341N1197904W001,1952-11-01T00:00:00,275.69,275.69,251.29,24.4,Good,Unknown,Unknown
366341N1197904W001,1952-10-01T00:00:00,275.69,275.69,251.89,23.8,Good,Unknown,Unknown
366341N1197904W001,1952-09-01T00:00:00,275.69,275.69,252.39,23.3,Good,Unknown,Unknown
366341N1197904W001,1952-08-01T00:00:00,275.69,275.69,252.59,23.1,Good,Unknown,Unknown
366341N1197904W001,1952-07-01T00:00:00,275.69,275.69,251.69,24.0,Good,Unknown,Unknown
366341N1197904W001,1952-06-01T00:00:00,275.69,275.69,250.79,24.9,Good,Unknown,Unknown
366341N1197904W001,1952-05-01T00:00:00,275.69,275.69,249.99,25.7,Good,Unknown,Unknown
366341N1197904W001,1952-04-01T00:00:00,275.69,275.69,248.79,26.9,Good,Unknown,Unknown
366341N1197904W001,1952-03-01T00:00:00,275.69,275.69,248.79,26.9,Good,Unknown,Unknown
366341N1197904W001,1952-02-01T00:00:00,275.69,275.69,248.19,27.5,Good,Unknown,Unknown
366341N1197904W001,1952-01-01T00:00:00,275.69,275.69,248.39,27.3,Good,Unknown,Unknown
366341N1197904W001,1951-11-01T00:00:00,275.69,275.69,249.19,26.5,Good,Unknown,Unknown
366341N1197904W001,1951-10-01T00:00:00,275.69,275.69,249.49,26.2,Good,Unknown,Unknown
366341N1197904W001,1951-09-01T00:00:00,275.69,275.69,249.99,25.7,Good,Unknown,Unknown
366341N1197904W001,1951-08-01T00:00:00,275.69,275.69,250.89,24.8,Good,Unknown,Unknown
366341N1197904W001,1951-07-01T00:00:00,275.69,275.69,251.19,24.5,Good,Unknown,Unknown
366341N1197904W001,1951-06-01T00:00:00,275.69,275.69,251.29,24.4,Good,Unknown,Unknown
366341N1197904W001,1951-05-01T00:00:00,275.69,275.69,250.19,25.5,Good,Unknown,Unknown
366341N1197904W001,1951-04-01T00:00:00,275.69,275.69,250.39,25.3,Good,Unknown,Unknown
366341N1197904W001,1951-03-01T00:00:00,275.69,275.69,250.09,25.6,Good,Unknown,Unknown
366341N1197904W001,1951-02-01T00:00:00,275.69,275.69,249.89,25.8,Good,Unknown,Unknown
366341N1197904W001,1951-01-01T00:00:00,275.69,275.69,250.19,25.5,Good,Unknown,Unknown
366341N1197904W001,1950-12-01T00:00:00,275.69,275.69,249.59,26.1,Good,Unknown,Unknown
366341N1197904W001,1950-11-01T00:00:00,275.69,275.69,249.89,25.8,Good,Unknown,Unknown
366341N1197904W001,1950-09-01T00:00:00,275.69,275.69,250.79,24.9,Good,Unknown,Unknown
366341N1197904W001,1950-08-01T00:00:00,275.69,275.69,251.49,24.2,Good,Unknown,Unknown
366341N1197904W001,1950-07-01T00:00:00,275.69,275.69,251.69,24.0,Good,Unknown,Unknown
366341N1197904W001,1950-06-01T00:00:00,275.69,275.69,251.09,24.6,Good,Unknown,Unknown
366341N1197904W001,1950-05-01T00:00:00,275.69,275.69,251.29,24.4,Good,Unknown,Unknown
366341N1197904W001,1950-04-01T00:00:00,275.69,275.69,250.29,25.4,Good,Unknown,Unknown
366341N1197904W001,1950-03-01T00:00:00,275.69,275.69,250.49,25.2,Good,Unknown,Unknown
366341N1197904W001,1950-02-01T00:00:00,275.69,275.69,250.49,25.2,Good,Unknown,Unknown
366341N1197904W001,1947-10-01T00:00:00,275.69,275.69,258.29,17.4,Good,Unknown,Unknown
366341N1197904W001,1947-08-01T00:00:00,275.69,275.69,259.79,15.9,Good,Unknown,Unknown
366341N1197904W001,1947-06-01T00:00:00,275.69,275.69,260.59,15.1,Good,Unknown,Unknown
366341N1197904W001,1947-04-01T00:00:00,275.69,275.69,260.89,14.8,Good,Unknown,Unknown
366341N1197904W001,1947-02-01T00:00:00,275.69,275.69,259.49,16.2,Good,Unknown,Unknown
366341N1197904W001,1946-12-01T00:00:00,275.69,275.69,260.09,15.6,Good,Unknown,Unknown
366341N1197904W001,1946-11-01T00:00:00,275.69,275.69,260.39,15.3,Good,Unknown,Unknown
366341N1197904W001,1946-09-01T00:00:00,275.69,275.69,261.09,14.6,Good,Unknown,Unknown
366341N1197904W001,1946-08-01T00:00:00,275.69,275.69,262.59,13.1,Good,Unknown,Unknown
366341N1197904W001,1946-07-01T00:00:00,275.69,275.69,262.89,12.8,Good,Unknown,Unknown
366341N1197904W001,1946-06-01T00:00:00,275.69,275.69,262.99,12.7,Good,Unknown,Unknown
366342N1205124W001,1994-10-27T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1994-04-19T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1994-01-20T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1993-10-26T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1993-07-27T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1993-04-26T00:00:00,345.18,343.78,296.6,47.18,Good,Unknown,Unknown
366342N1205124W001,1993-01-26T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1992-10-22T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1992-07-28T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1992-04-21T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1992-01-16T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1991-10-29T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1991-07-18T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1991-04-11T00:00:00,345.18,343.78,296.4,47.38,Good,Unknown,Unknown
366342N1205124W001,1991-01-23T00:00:00,345.18,343.78,296.4,47.38,Good,Unknown,Unknown
366342N1205124W001,1990-10-23T00:00:00,345.18,343.78,297.0,46.78,Good,Unknown,Unknown
366342N1205124W001,1990-07-10T00:00:00,345.18,343.78,297.3,46.48,Good,Unknown,Unknown
366342N1205124W001,1990-04-10T00:00:00,345.18,343.78,297.4,46.38,Good,Unknown,Unknown
366342N1205124W001,1990-01-18T00:00:00,345.18,343.78,297.7,46.08,Good,Unknown,Unknown
366342N1205124W001,1989-10-12T00:00:00,345.18,343.78,297.4,46.38,Good,Unknown,Unknown
366342N1205124W001,1989-07-13T00:00:00,345.18,343.78,297.8,45.98,Good,Unknown,Unknown
366342N1205124W001,1989-04-13T00:00:00,345.18,343.78,298.2,45.58,Good,Unknown,Unknown
366342N1205124W001,1989-01-26T00:00:00,345.18,343.78,298.2,45.58,Good,Unknown,Unknown
366342N1205124W001,1988-10-21T00:00:00,345.18,343.78,298.2,45.58,Good,Unknown,Unknown
366342N1205124W001,1988-07-26T00:00:00,345.18,343.78,298.0,45.78,Good,Unknown,Unknown
366342N1205124W001,1988-04-22T00:00:00,345.18,343.78,296.9,46.88,Good,Unknown,Unknown
366342N1205124W001,1988-01-21T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1987-10-26T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1987-07-28T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1987-04-16T00:00:00,345.18,343.78,,,Missing,,
366342N1205124W001,1987-01-14T00:00:00,345.18,343.78,,,Missing,,
366342N1205860W001,1984-12-13T00:00:00,467.71,467.71,,,Missing,,
366342N1205860W001,1982-12-06T00:00:00,467.71,467.71,-57.29,525.0,Good,Unknown,Unknown
366342N1205860W001,1981-12-29T00:00:00,467.71,467.71,,,Missing,,
366342N1205860W001,1980-12-02T00:00:00,467.71,467.71,-88.29,556.0,Good,Unknown,Unknown
366342N1205860W001,1980-02-12T00:00:00,467.71,467.71,,,Missing,,
366342N1205860W001,1979-01-30T00:00:00,467.71,467.71,-117.29,585.0,Good,Unknown,Unknown
366342N1205860W001,1974-02-08T00:00:00,467.71,467.71,,,Missing,,
366342N1205860W001,1973-02-22T00:00:00,467.71,467.71,,,Missing,,
366342N1205860W001,1972-01-10T00:00:00,467.71,467.71,,,Missing,,
366342N1205860W001,1968-12-17T00:00:00,467.71,467.71,-317.29,785.0,Questionable,Unknown,Unknown
366342N1205860W001,1967-12-20T00:00:00,467.71,467.71,,,Missing,,
366342N1205860W001,1966-12-30T00:00:00,467.71,467.71,-280.29,748.0,Good,Unknown,Unknown
366342N1205860W001,1965-12-19T00:00:00,467.71,467.71,,,Missing,,
366342N1206107W001,1968-12-17T00:00:00,499.78,497.78,,,Missing,,
366342N1206107W001,1966-12-29T00:00:00,499.78,497.78,,,Missing,,
366342N1206107W001,1965-12-19T00:00:00,499.78,497.78,,,Missing,,
366342N1206107W001,1964-12-17T00:00:00,499.78,497.78,-253.72,751.5,Good,Unknown,Unknown
366341N1197543W001,1976-02-01T00:00:00,285.7,285.7,253.2,32.5,Good,Unknown,Unknown
366341N1197543W001,1974-03-01T00:00:00,285.7,285.7,252.3,33.4,Good,Unknown,Unknown
366341N1197543W001,1973-03-01T00:00:00,285.7,285.7,249.7,36.0,Good,Unknown,Unknown
